iter	R2	RMSE
1827	0.9811141954	47.10617081
1828	0.9811407712	47.07301554
1829	0.9811561834	47.05377709
1830	0.9811839363	47.01911423
1831	0.9811893284	47.01237659
1832	0.9812113099	46.98490008
1833	0.9812423355	46.94609112
1834	0.9812644689	46.91838567
1835	0.9812782055	46.90118248
1836	0.981294802	46.88038945
1837	0.9813244815	46.84318218
1838	0.9813397446	46.82403629
1839	0.9813748709	46.77994441
1840	0.9813957077	46.75376962
1841	0.9814284872	46.71256306
1842	0.9814498879	46.68564084
1843	0.9814829137	46.6440639
1844	0.9815203931	46.59683513
1845	0.9815414813	46.57024027
1846	0.981550919	46.55833329
1847	0.9815845287	46.51590502
1848	0.9816072841	46.48715703
1849	0.9816298068	46.4586855
1850	0.9816470215	46.43691215
1851	0.9816729371	46.40411469
1852	0.9817077719	46.35999281
1853	0.9817132811	46.35301098
1854	0.9817313637	46.33008754
1855	0.9817322824	46.32892256
1856	0.9817597109	46.29412876
1857	0.9818155561	46.22320633
1858	0.9818349344	46.19857093
1859	0.9818676236	46.15698357
1860	0.9818903933	46.12799361
1861	0.9819086429	46.10474546
1862	0.9819265029	46.08198234
1863	0.9819389831	46.06606913
1864	0.9819629607	46.03548064
1865	0.9819710445	46.02516346
1866	0.981991177	45.99945864
1867	0.9820274868	45.95306268
1868	0.9820285364	45.95172082
1869	0.9820481081	45.92669232
1870	0.9820806861	45.88500096
1871	0.9821002194	45.85998518
1872	0.9821280319	45.82434292
1873	0.982151586	45.79413625
1874	0.9821822986	45.75471916
1875	0.9822193459	45.70712689
1876	0.9822528788	45.66400649
1877	0.9822813827	45.62732097
1878	0.9823144693	45.58470037
1879	0.9823231198	45.57355052
1880	0.9823290608	45.5658915
1881	0.9823611043	45.52455952
1882	0.982392854	45.48356937
1883	0.9824213534	45.44674399
1884	0.9824626822	45.39328801
1885	0.9824956988	45.3505381
1886	0.9825253612	45.3120968
1887	0.9825541415	45.27476753
1888	0.9825682437	45.25646509
1889	0.9825957109	45.2207958
1890	0.9826013288	45.21349683
1891	0.9826069027	45.20625385
1892	0.9826312209	45.17464014
1893	0.9826532511	45.14598183
1894	0.9826572448	45.14078452
1895	0.9826708453	45.12308097
1896	0.9826949662	45.09166608
1897	0.9827210946	45.0576118
1898	0.9827318974	45.04352461
1899	0.9827583269	45.00904096
1900	0.9827591599	45.00795369
1901	0.9827638229	45.00186685
1902	0.9827909877	44.96639056
1903	0.982810446	44.94096158
1904	0.9828300216	44.91536475
1905	0.9828347334	44.90920147
1906	0.9828510976	44.88778961
1907	0.9828764417	44.85460786
1908	0.9828894584	44.83755617
1909	0.9828906461	44.83599998
1910	0.9829305261	44.78371573
1911	0.9829345085	44.77849129
1912	0.9829549451	44.75167119
1913	0.9829811723	44.71722832
1914	0.9830238531	44.66112086
1915	0.9830511899	44.6251473
1916	0.983072068	44.59765347
1917	0.9830879686	44.57670305
1918	0.9831153314	44.54062707
1919	0.9831464195	44.49960395
1920	0.9831677881	44.47138452
1921	0.9831937221	44.43711206
1922	0.9832217656	44.40002191
1923	0.9832631547	44.34522436
1924	0.9832873166	44.31320371
1925	0.9833235505	44.26514105
1926	0.9833525828	44.22659331
1927	0.9833611826	44.2151685
1928	0.9833730413	44.19940927
1929	0.9833781898	44.19256559
1930	0.9833834061	44.18563074
1931	0.9834074162	44.15369622
1932	0.9834382208	44.11269091
1933	0.9834599043	44.08380426
1934	0.9834777994	44.05995017
1935	0.9835006357	44.02949062
1936	0.9835162933	44.00859417
1937	0.983536476	43.98164369
1938	0.9835533097	43.95915275
1939	0.9835858151	43.91569062
1940	0.983602552	43.8932953
1941	0.9836164378	43.87470643
1942	0.9836426056	43.83965404
1943	0.9836653059	43.80922387
1944	0.9836821616	43.7866147
1945	0.9837145781	43.74310052
1946	0.9837275797	43.72563573
1947	0.9837585845	43.68395941
1948	0.983777076	43.65908432
1949	0.9837792742	43.65612632
1950	0.9837973654	43.63177443
1951	0.9838111934	43.61315185
1952	0.9838204768	43.6006451
1953	0.9838440473	43.56887466
1954	0.9838636382	43.5424505
1955	0.9838847466	43.51396177
1956	0.9839077159	43.48294018
1957	0.9839305215	43.45211768
1958	0.9839578817	43.41511071
1959	0.9839828415	43.38132296
1960	0.9839883351	43.37388283
1961	0.9839948715	43.36502877
1962	0.9839959761	43.36353226
1963	0.9840101603	43.3443117
1964	0.9840430694	43.29968477
1965	0.9840685833	43.26505448
1966	0.9840822182	43.24653627
1967	0.9840942036	43.23025182
1968	0.9841107299	43.20778758
1969	0.9841445257	43.16181255
1970	0.9841714276	43.1251809
1971	0.9841933799	43.09526576
1972	0.9842066179	43.07721594
1973	0.984231115	43.04379448
1974	0.9842625122	43.00092118
1975	0.9842801157	42.9768647
1976	0.984308893	42.93750924
1977	0.9843374965	42.8983558
1978	0.9843587292	42.8692686
1979	0.9843705956	42.85300386
1980	0.984407157	42.8028522
1981	0.9844155348	42.79135191
1982	0.9844359061	42.76337531
1983	0.9844548659	42.73732079
1984	0.9844831042	42.69848618
1985	0.9844892043	42.69009238
1986	0.9845040944	42.66959656
1987	0.9845277096	42.63707067
1988	0.9845325036	42.63046478
1989	0.984562516	42.58908559
1990	0.9845772213	42.56879621
1991	0.984582703	42.56123045
1992	0.9845892155	42.55224028
1993	0.9845992877	42.53833238
1994	0.9846149375	42.51671365
1995	0.9846392098	42.48316214
1996	0.9846630148	42.45023071
1997	0.984677494	42.43018794
1998	0.9846848727	42.41997041
1999	0.9846983808	42.40125894
2000	0.9847133087	42.38057095
2001	0.984742349	42.34029647
2002	0.9847574253	42.31937276
2003	0.9847796764	42.28847253
2004	0.9847810154	42.28661238
2005	0.9847864805	42.2790192
2006	0.9848016978	42.25786917
2007	0.9848074469	42.2498759
2008	0.9848086857	42.24815335
2009	0.9848272076	42.22239015
2010	0.9848374583	42.20812499
2011	0.9848445358	42.19827297
2012	0.9848636213	42.17169417
2013	0.9848762927	42.15403844
2014	0.9849040122	42.11538979
2015	0.9849353112	42.07170742
2016	0.9849412314	42.06343985
2017	0.9849634773	42.03235879
2018	0.9849858203	42.001119
2019	0.9850077653	41.97041286
2020	0.9850326834	41.93551964
2021	0.9850568674	41.90162649
2022	0.9850713933	41.88125564
2023	0.9850867126	41.85976154
2024	0.985113315	41.82241007
2025	0.9851384946	41.78702546
2026	0.9851639319	41.7512483
2027	0.9851869565	41.71883812
2028	0.9851958249	41.70634801
2029	0.9852076307	41.68971506
2030	0.9852394164	41.64489963
2031	0.9852569508	41.62015698
2032	0.9852605552	41.61506889
2033	0.9852797647	41.58794227
2034	0.9852998339	41.55958255
2035	0.9853325793	41.51326865
2036	0.9853551442	41.48132364
2037	0.9853835744	41.44104003
2038	0.9854022786	41.41451612
2039	0.9854123294	41.40025634
2040	0.9854410197	41.35952433
2041	0.9854454699	41.35320277
2042	0.9854729702	41.31411649
2043	0.9855054137	41.26795686
2044	0.985524613	41.24061633
2045	0.9855443197	41.21253444
2046	0.9855612544	41.18838731
2047	0.9855887392	41.14916665
2048	0.9856099907	41.11881529
2049	0.9856314184	41.08818955
2050	0.9856427959	41.07191876
2051	0.9856690419	41.0343605
2052	0.9856699209	41.03310198
2053	0.9856780205	41.02150409
2054	0.985707424	40.9793732
2055	0.9857338153	40.94152138
2056	0.9857548187	40.91137214
2057	0.9857606393	40.9030131
2058	0.9857781429	40.87786557
2059	0.9857813042	40.87332205
2060	0.9858018102	40.84383792
2061	0.9858105109	40.83132141
2062	0.9858443295	40.78263459
2063	0.9858586489	40.7620022
2064	0.9858638333	40.75452956
2065	0.98587566	40.73747789
2066	0.985888359	40.71916047
2067	0.9859077465	40.6911796
2068	0.9859296204	40.659587
2069	0.9859387774	40.64635416
2070	0.9859474033	40.63388506
2071	0.9859617186	40.61318292
2072	0.9859797981	40.58702226
2073	0.9859959516	40.56363414
2074	0.9860099309	40.54338314
2075	0.9860371421	40.50393482
2076	0.9860587985	40.47251175
2077	0.9860659877	40.46207504
2078	0.9861014151	40.41060455
2079	0.986116316	40.38893641
2080	0.9861392175	40.35561135
2081	0.9861598972	40.32549557
2082	0.9861668644	40.31534431
2083	0.9861908457	40.28038349
2084	0.9861982192	40.26962816
2085	0.9862010835	40.26544925
2086	0.9862257399	40.22945933
2087	0.9862483162	40.19647734
2088	0.9862637492	40.17391552
2089	0.9862801426	40.14993574
2090	0.9862936627	40.13014817
2091	0.9863193511	40.09252464
2092	0.9863470654	40.05189427
2093	0.9863574693	40.03663103
2094	0.9863634562	40.02784527
2095	0.9863703425	40.01773717
2096	0.9863840825	39.99756122
2097	0.9863859361	39.99483856
2098	0.9864031233	39.96958468
2099	0.9864218062	39.94211492
2100	0.9864389739	39.91685644
2101	0.9864549766	39.89329745
2102	0.9864800649	39.85633485
2103	0.9864885443	39.84383448
2104	0.9865122405	39.80888035
2105	0.9865325797	39.77885366
2106	0.9865413324	39.76592497
2107	0.9865472786	39.75713952
2108	0.9865672936	39.72755318
2109	0.9865751443	39.71594207
2110	0.9866064609	39.66959176
2111	0.9866241342	39.6434103
2112	0.9866298417	39.63495148
2113	0.9866507995	39.60387528
2114	0.9866660875	39.58119082
2115	0.9866823006	39.55711957
2116	0.9866999132	39.53095386
2117	0.9867209182	39.49972559
2118	0.9867505675	39.45560386
2119	0.9867613085	39.43960774
2120	0.9867926867	39.39284042
2121	0.9868114274	39.36488188
2122	0.9868343109	39.3307161
2123	0.986856003	39.2983016
2124	0.9868712865	39.27544741
2125	0.9868854871	39.25420073
2126	0.9869039852	39.22650675
2127	0.9869191591	39.20377499
2128	0.9869418444	39.16976583
2129	0.9869547665	39.15038025
2130	0.9869643362	39.13601774
2131	0.9869686789	39.12949822
2132	0.9869809307	39.11109954
2133	0.9869942623	39.0910694
2134	0.9870058308	39.07367991
2135	0.9870111401	39.06569659
2136	0.9870252083	39.04453487
2137	0.9870381378	39.0250758
2138	0.9870505263	39.00642194
2139	0.9870661763	38.9828444
2140	0.9870895654	38.94758085
2141	0.9871202359	38.90129057
2142	0.9871360108	38.87746052
2143	0.9871497728	38.85665923
2144	0.9871719938	38.82304875
2145	0.9871727498	38.82190466
2146	0.9872067176	38.77046852
2147	0.9872301159	38.73499769
2148	0.9872502418	38.70446149
2149	0.9872668047	38.67931334
2150	0.9872750554	38.66677984
2151	0.9872821876	38.65594222
2152	0.9872991802	38.63010896
2153	0.9873147692	38.60639441
2154	0.9873291217	38.58454782
2155	0.9873396351	38.56853725
2156	0.9873590162	38.53900467
2157	0.9873799234	38.50712111
2158	0.9873950793	38.48399198
2159	0.987408387	38.46367166
2160	0.9874333879	38.42546753
2161	0.9874411353	38.41362096
2162	0.9874648057	38.37740374
2163	0.9874757234	38.36068748
2164	0.9874972623	38.3276874
2165	0.9875012433	38.32158495
2166	0.9875327497	38.27325462
2167	0.987544081	38.25585765
2168	0.9875598958	38.23156404
2169	0.9875671708	38.22038336
2170	0.9875851889	38.19267824
2171	0.9876063085	38.16017841
2172	0.987622191	38.13571951
2173	0.9876384951	38.11059495
2174	0.9876536614	38.08720894
2175	0.9876669544	38.06669952
2176	0.9876861869	38.03700682
2177	0.9876922207	38.02768665
2178	0.9877162403	37.99056144
2179	0.9877200159	37.98472246
2180	0.9877357125	37.9604382
2181	0.9877471678	37.94270582
2182	0.9877578247	37.92620192
2183	0.987769663	37.90786005
2184	0.987778855	37.89361201
2185	0.9877886909	37.87836009
2186	0.9878019504	37.85778966
2187	0.9878162073	37.8356594
2188	0.987822045	37.82659409
2189	0.9878344153	37.80737706
2190	0.9878427382	37.79444216
2191	0.9878555356	37.77454482
2192	0.9878720517	37.74884991
2193	0.9878777782	37.73993687
2194	0.9878872087	37.72525402
2195	0.987901798	37.70252803
2196	0.9879057161	37.69642235
2197	0.9879127647	37.68543602
2198	0.9879308934	37.65716472
2199	0.9879425909	37.63891143
2200	0.9879525446	37.62337226
2201	0.9879701045	37.59594313
2202	0.98798227	37.57692832
2203	0.9879999571	37.54926628
2204	0.9880112661	37.53156872
2205	0.9880356661	37.49335623
2206	0.9880487093	37.4729136
2207	0.9880607413	37.45404584
2208	0.9880756101	37.43071647
2209	0.9880801289	37.42362347
2210	0.9880844528	37.41683518
2211	0.9880980327	37.39550752
2212	0.9881087765	37.37862548
2213	0.9881175821	37.36478318
2214	0.988120977	37.3594452
2215	0.9881276988	37.34887364
2216	0.988144206	37.32289969
2217	0.9881617891	37.29521303
2218	0.9881654786	37.28940088
2219	0.9881817414	37.26377087
2220	0.9881936982	37.2449157
2221	0.9882125989	37.21509112
2222	0.9882291514	37.18895228
2223	0.9882372197	37.17620454
2224	0.988256091	37.14637124
2225	0.9882654476	37.13157066
2226	0.9882751828	37.11616488
2227	0.988297086	37.08148032
2228	0.9883238674	37.03902662
2229	0.9883422446	37.00986708
2230	0.9883583399	36.98430944
2231	0.9883684957	36.96817387
2232	0.9883810081	36.94828455
2233	0.9883994246	36.91899086
2234	0.9884187268	36.88826333
2235	0.9884274571	36.874357
2236	0.9884469597	36.84327264
2237	0.9884648095	36.81479971
2238	0.9884848242	36.78284706
2239	0.9884943327	36.7676576
2240	0.9885063239	36.74849295
2241	0.988516109	36.73284673
2242	0.9885189522	36.72829922
2243	0.988532533	36.70657016
2244	0.9885461757	36.684729
2245	0.9885719264	36.64346815
2246	0.9885834049	36.62506083
2247	0.9885912976	36.61239856
2248	0.9885982382	36.60126014
2249	0.9886024913	36.59443291
2250	0.9886035173	36.59278582
2251	0.9886246991	36.55876386
2252	0.9886371514	36.5387483
2253	0.9886392591	36.53535936
2254	0.9886473173	36.52239982
2255	0.9886619691	36.49882417
2256	0.9886893219	36.45477131
2257	0.988703253	36.43231408
2258	0.9887236739	36.39937016
2259	0.9887352714	36.38064725
2260	0.9887505656	36.35594176
2261	0.9887698197	36.32481576
2262	0.9887774204	36.31252123
2263	0.9887819168	36.30524604
2264	0.9887952688	36.28363398
2265	0.9888121355	36.25631452
2266	0.9888258642	36.2340624
2267	0.9888269765	36.23225896
2268	0.9888395931	36.21179639
2269	0.9888480585	36.19806013
2270	0.9888652664	36.17012183
2271	0.9888748159	36.1546081
2272	0.9888866581	36.13536065
2273	0.9888989731	36.11533386
2274	0.9889111827	36.09546741
2275	0.9889264203	36.07065878
2276	0.9889348627	36.05690609
2277	0.9889636735	36.00993411
2278	0.9889793821	35.98429744
2279	0.9889901601	35.96669705
2280	0.9890028638	35.94594109
2281	0.989025819	35.90840499
2282	0.9890436082	35.87928941
2283	0.989057832	35.85599224
2284	0.9890634985	35.84670691
2285	0.9890839384	35.81319314
2286	0.9891022828	35.78308858
2287	0.9891206214	35.75296806
2288	0.9891263484	35.74355647
2289	0.9891417686	35.71820307
2290	0.9891544096	35.69740578
2291	0.989162352	35.68433242
2292	0.9891788983	35.65708158
2293	0.9891990453	35.62387257
2294	0.989210197	35.60547743
2295	0.9892232571	35.58392236
2296	0.9892364708	35.56210029
2297	0.989245849	35.54660446
2298	0.9892586981	35.52536238
2299	0.9892740644	35.49994247
2300	0.9892825547	35.48588938
2301	0.9893024474	35.45294127
2302	0.9893150383	35.43207123
2303	0.989326307	35.41338252
2304	0.9893389198	35.39245278
2305	0.9893497364	35.37449385
2306	0.9893643195	35.35026686
2307	0.9893744298	35.33346085
2308	0.989387251	35.31213708
2309	0.9893932146	35.30221426
2310	0.9894049859	35.28261987
2311	0.9894200117	35.25759209
2312	0.9894244218	35.25024309
2313	0.9894252852	35.24880421
2314	0.9894343789	35.23364475
2315	0.9894523009	35.20374954
2316	0.9894594612	35.19179848
2317	0.9894686643	35.17643184
2318	0.9894796574	35.15806759
2319	0.9894868996	35.14596412
2320	0.9895064017	35.11335057
2321	0.989513663	35.10119972
2322	0.9895329684	35.06887411
2323	0.9895398519	35.05734102
2324	0.989548923	35.04213672
2325	0.9895535419	35.03439231
2326	0.9895639891	35.01686949
2327	0.9895718288	35.00371444
2328	0.9895898431	34.97346757
2329	0.9895986378	34.95869128
2330	0.9896092897	34.94078632
2331	0.9896187456	34.92488413
2332	0.9896333538	34.9003027
2333	0.9896560167	34.86213349
2334	0.9896568177	34.86078369
2335	0.9896651024	34.84681949
2336	0.9896777638	34.82546719
2337	0.9896846772	34.81380306
2338	0.9896873422	34.80930564
2339	0.9896936671	34.79862937
2340	0.989709337	34.77216511
2341	0.9897209988	34.7524569
2342	0.9897317485	34.73428036
2343	0.9897535184	34.69744037
2344	0.9897614547	34.68400043
2345	0.9897705178	34.6686461
2346	0.9897838211	34.64609575
2347	0.9897931615	34.63025398
2348	0.9898061503	34.60821248
2349	0.9898184895	34.58726029
2350	0.9898245147	34.57702482
2351	0.989844147	34.54365274
2352	0.9898481158	34.53690241
2353	0.9898656769	34.50701795
2354	0.9898759173	34.48957942
2355	0.9898838206	34.47611479
2356	0.9899016987	34.4456368
2357	0.9899103781	34.4308308
2358	0.9899181612	34.4175483
2359	0.9899250838	34.40573007
2360	0.9899303167	34.39679369
2361	0.9899404216	34.37953081
2362	0.989958007	34.34946784
2363	0.9899679071	34.33253159
2364	0.9899853264	34.30271189
2365	0.9899986832	34.27982906
2366	0.9900116346	34.25762615
2367	0.9900183952	34.2460306
2368	0.9900300131	34.22609495
2369	0.9900368788	34.21430812
2370	0.9900466194	34.19757906
2371	0.9900599078	34.17474343
2372	0.990071656	34.1545419
2373	0.9900829782	34.13506145
2374	0.990099806	34.10608801
2375	0.9901040947	34.09869995
2376	0.9901072557	34.09325348
2377	0.9901216341	34.06846836
2378	0.9901309477	34.05240434
2379	0.9901433951	34.03092317
2380	0.9901472186	34.02432207
2381	0.9901577559	34.00612312
2382	0.9901657588	33.99229475
2383	0.9901677788	33.98880341
2384	0.9901790066	33.96939138
2385	0.9901959796	33.94002515
2386	0.990208452	33.91842948
2387	0.9902283366	33.88397136
2388	0.9902414918	33.86115538
2389	0.9902480902	33.84970541
2390	0.9902579796	33.83253754
2391	0.9902685523	33.81417386
2392	0.9902799067	33.79444148
2393	0.9902954248	33.76745426
2394	0.990315337	33.73279394
2395	0.9903237606	33.71812052
2396	0.9903358242	33.69709539
2397	0.9903483073	33.67532528
2398	0.9903542605	33.66493804
2399	0.9903614646	33.65236404
2400	0.9903779354	33.62359849
2401	0.9903953153	33.59321831
2402	0.9904005122	33.5841288
2403	0.9904053916	33.57559227
2404	0.9904122061	33.56366686
2405	0.9904129553	33.56235533
2406	0.9904275161	33.53685851
2407	0.9904418554	33.51173039
2408	0.9904513385	33.49510209
2409	0.9904564083	33.48620882
2410	0.9904580171	33.4833863
2411	0.9904695959	33.46306476
2412	0.99047156	33.45961645
2413	0.9904818981	33.44146016
2414	0.990498347	33.41255127
2415	0.9905025459	33.40516787
2416	0.9905144929	33.38415072
2417	0.9905291713	33.35831049
2418	0.9905508936	33.32003327
2419	0.9905637804	33.29730436
2420	0.9905712563	33.28411177
2421	0.9905836367	33.26225276
2422	0.9905919644	33.24754117
2423	0.9905987615	33.23552869
2424	0.9906070155	33.22093549
2425	0.9906152646	33.20634474
2426	0.9906227551	33.19309014
2427	0.9906415029	33.15989226
2428	0.9906425496	33.15803778
2429	0.9906555415	33.13501149
2430	0.9906749821	33.10052591
2431	0.9906846471	33.08336769
2432	0.9906993952	33.05716855
2433	0.9907144372	33.03042572
2434	0.9907251515	33.01136398
2435	0.9907508527	32.9655938
2436	0.9907598292	32.94959311
2437	0.9907656888	32.9391441
2438	0.9907809437	32.91192531
2439	0.990787701	32.89986142
2440	0.9907956465	32.88567053
2441	0.9908080629	32.8634821
2442	0.990826927	32.82974279
2443	0.9908420146	32.80273296
2444	0.9908528129	32.78338823
2445	0.9908670602	32.75784721
2446	0.9908790867	32.73627194
2447	0.9908877867	32.72065539
2448	0.9908984793	32.70145199
2449	0.9909113594	32.67830486
2450	0.990914638	32.67241026
2451	0.9909200445	32.6626876
2452	0.9909342843	32.63706552
2453	0.9909420672	32.62305318
2454	0.9909554056	32.59902448
2455	0.9909656656	32.58052943
2456	0.9909727625	32.56773013
2457	0.9909809897	32.55288608
2458	0.9909900321	32.53656329
2459	0.9910040719	32.51120337
2460	0.99101476	32.49188425
2461	0.9910209984	32.48060271
2462	0.9910337055	32.45761127
2463	0.9910471563	32.43325655
2464	0.9910573974	32.41470121
2465	0.9910630794	32.40440155
2466	0.9910754049	32.38204828
2467	0.9910878213	32.35951458
2468	0.9910933681	32.34944312
2469	0.9911060043	32.32648724
2470	0.9911083565	32.32221217
2471	0.9911104699	32.31837071
2472	0.9911144063	32.31121443
2473	0.9911221654	32.29710393
2474	0.9911331851	32.2770532
2475	0.991138703	32.26700845
2476	0.9911548438	32.23760802
2477	0.9911658137	32.21761095
2478	0.9911761086	32.19883312
2479	0.9911919515	32.16991437
2480	0.9912038156	32.14824128
2481	0.991218967	32.12054176
2482	0.9912325913	32.09561358
2483	0.9912424807	32.07750695
2484	0.9912552603	32.0540935
2485	0.9912662636	32.03392063
2486	0.9912750298	32.01784009
2487	0.9912842924	32.00084017
2488	0.9912950003	31.98117642
2489	0.9913053331	31.96219016
2490	0.991316894	31.94093378
2491	0.9913356249	31.90646407
2492	0.991344122	31.89081509
2493	0.991346894	31.88570821
2494	0.9913606327	31.8603855
2495	0.9913656588	31.85111638
2496	0.9913762068	31.8316553
2497	0.9913894034	31.8072907
2498	0.9914015882	31.78477756
2499	0.9914194762	31.75169807
2500	0.9914302294	31.73179605
2501	0.9914412798	31.71133096
2502	0.9914531966	31.68924653
2503	0.9914617504	31.67338504
2504	0.9914711331	31.65597722
2505	0.9914798916	31.63971881
2506	0.991492539	31.6162268
2507	0.9915003822	31.60164961
2508	0.9915083491	31.58683576
2509	0.9915195878	31.56592623
2510	0.9915290815	31.54825253
2511	0.9915401962	31.5275485
2512	0.9915458714	31.51697168
2513	0.9915602697	31.4901217
2514	0.9915694813	31.47293203
2515	0.9915766204	31.45960334
2516	0.9915832997	31.44712802
2517	0.991593833	31.42744412
2518	0.9916032467	31.40984206
2519	0.9916148748	31.38808593
2520	0.9916247766	31.36954772
2521	0.9916278832	31.36372915
2522	0.9916286614	31.36227146
2523	0.9916418628	31.33753303
2524	0.9916534631	31.31577866
2525	0.9916636712	31.29662272
2526	0.991675151	31.27506619
2527	0.991687445	31.25196452
2528	0.9917001147	31.22813891
2529	0.9917105549	31.20849219
2530	0.9917173561	31.19568682
2531	0.9917222654	31.18644024
2532	0.991727568	31.17644981
2533	0.9917363141	31.15996461
2534	0.9917451898	31.14322624
2535	0.99175169	31.13096223
2536	0.9917590805	31.1170124
2537	0.9917653937	31.10509091
2538	0.9917727283	31.09123522
2539	0.9917857763	31.06657089
2540	0.9918007825	31.03818093
2541	0.9918099949	31.02073917
2542	0.991816974	31.00751923
2543	0.9918225891	30.9968789
2544	0.9918304324	30.9820101
2545	0.9918366432	30.97023104
2546	0.9918432161	30.9577603
2547	0.9918569572	30.93167323
2548	0.9918623381	30.92145192
2549	0.9918744584	30.89841593
2550	0.9918877259	30.8731799
2551	0.9918887579	30.87121614
2552	0.9918999265	30.84995508
2553	0.9919007494	30.84838789
2554	0.991905655	30.83904433
2555	0.9919181359	30.81525938
2556	0.991924841	30.80247386
2557	0.9919286291	30.79524811
2558	0.991937128	30.77903076
2559	0.9919474781	30.75926919
2560	0.9919546219	30.74562213
2561	0.9919651604	30.72547902
2562	0.9919785625	30.69984329
2563	0.9919849799	30.68756028
2564	0.9919999482	30.65889199
2565	0.9920100958	30.63944131
2566	0.9920164997	30.62716003
2567	0.9920286932	30.6037621
2568	0.9920448626	30.57270738
2569	0.9920631871	30.53747528
2570	0.9920777473	30.50945152
2571	0.9920785575	30.50789157
2572	0.9920935084	30.47908766
2573	0.9921002806	30.46603156
2574	0.9921189928	30.42992755
2575	0.9921251118	30.41811198
2576	0.992127969	30.41259327
2577	0.9921336668	30.40158498
2578	0.9921402706	30.38882122
2579	0.9921470619	30.37568942
2580	0.9921547093	30.36089554
2581	0.9921549199	30.36048797
2582	0.9921615579	30.34764076
2583	0.9921713141	30.32874845
2584	0.9921766695	30.31837317
2585	0.9921792026	30.31346444
2586	0.9921863978	30.29951701
2587	0.9921920167	30.28862056
2588	0.9921974032	30.27817108
2589	0.9922054217	30.26260907
2590	0.9922126781	30.2485192
2591	0.9922188004	30.23662633
2592	0.9922294634	30.21590181
2593	0.9922352398	30.20466892
2594	0.9922398808	30.19564096
2595	0.9922469364	30.18191065
2596	0.9922497723	30.17639027
2597	0.9922549082	30.16638989
2598	0.992261708	30.15314485
2599	0.9922664464	30.14391153
2600	0.992280021	30.1174443
2601	0.9922877671	30.10233088
2602	0.9922978907	30.08256718
2603	0.9923127211	30.05359118
2604	0.992319966	30.03942575
2605	0.9923244698	30.03061659
2606	0.9923401748	29.99987784
2607	0.9923560977	29.96868044
2608	0.9923707902	29.93986472
2609	0.9923771224	29.92743717
2610	0.992390395	29.90137185
2611	0.9923945554	29.8931966
2612	0.9924147521	29.85347867
2613	0.9924227994	29.83763857
2614	0.9924299555	29.82354549
2615	0.9924350199	29.81356781
2616	0.9924489593	29.78608754
2617	0.9924575542	29.76913079
2618	0.9924664957	29.75148003
2619	0.9924773132	29.730112
2620	0.9924929098	29.69927667
2621	0.9925094533	29.66653432
2622	0.9925220281	29.64162238
2623	0.9925285767	29.62864067
2624	0.9925368415	29.61224879
2625	0.9925417185	29.60257159
2626	0.9925508341	29.58447588
2627	0.9925574913	29.5712533
2628	0.9925667983	29.55275791
2629	0.9925731205	29.54018724
2630	0.9925855584	29.51544116
2631	0.992590215	29.50617126
2632	0.9926004293	29.48582742
2633	0.9926093474	29.4680536
2634	0.9926216448	29.44352715
2635	0.9926326385	29.42158375
2636	0.9926364888	29.41389453
2637	0.9926424298	29.40202639
2638	0.9926487082	29.38947888
2639	0.9926567663	29.37336701
2640	0.9926672643	29.3523631
2641	0.9926772045	29.33246148
2642	0.9926885827	29.30966413
2643	0.9927017253	29.28330951
2644	0.9927117045	29.26328267
2645	0.9927195195	29.24758944
2646	0.9927277954	29.2309615
2647	0.9927408176	29.20477808
2648	0.9927452515	29.19585757
2649	0.9927530652	29.18013077
2650	0.9927597881	29.1665926
2651	0.9927661432	29.15378921
2652	0.9927795188	29.12682375
2653	0.9927906374	29.1043892
2654	0.9928060801	29.07320125
2655	0.9928106138	29.06403872
2656	0.9928215532	29.04191824
2657	0.9928295872	29.02566206
2658	0.9928388079	29.00699352
2659	0.992844339	28.99578926
2660	0.9928497245	28.9848757
2661	0.9928547276	28.97473361
2662	0.9928608246	28.96236903
2663	0.9928635355	28.95686966
2664	0.9928666122	28.95062699
2665	0.9928754929	28.93260031
2666	0.9928775703	28.92838196
2667	0.9928869409	28.90934587
2668	0.9928948672	28.89323415
2669	0.9929043603	28.87392569
2670	0.9929140938	28.85411474
2671	0.9929211924	28.83965819
2672	0.9929265007	28.82884299
2673	0.9929340046	28.81354754
2674	0.992948171	28.78464937
2675	0.9929571489	28.76632019
2676	0.9929635293	28.75328687
2677	0.9929638277	28.7526773
2678	0.9929692861	28.74152242
2679	0.9929723566	28.73524557
2680	0.9929838621	28.71171374
2681	0.9929909665	28.69717343
2682	0.9930091795	28.65986443
2683	0.9930276853	28.62190566
2684	0.9930352972	28.60627773
2685	0.9930447291	28.58690132
2686	0.9930536794	28.56850194
2687	0.9930604195	28.55463846
2688	0.993070378	28.53414272
2689	0.9930786534	28.51709981
2690	0.9930840033	28.50607635
2691	0.9930879785	28.49788274
2692	0.9930940205	28.48542464
2693	0.9930980877	28.47703525
2694	0.993102497	28.46793766
2695	0.9931110075	28.45036965
2696	0.9931215718	28.42854679
2697	0.9931286955	28.41382181
2698	0.9931304323	28.41023063
2699	0.9931354931	28.39976396
2700	0.9931386531	28.39322644
2701	0.9931514678	28.36669941
2702	0.9931549353	28.35951721
2703	0.9931633536	28.3420731
2704	0.9931711136	28.32598364
2705	0.9931809689	28.30553661
2706	0.9931823721	28.30262413
